Date;Highprice;Lowprice;Closingprice;Gennemsnitligepris;Totalvolume;Omsætning
29-10-2008;269,52;249,12;268,27;0;;3.589.438.890
28-10-2008;258,27;246,47;247,13;0;;2.970.557.764
27-10-2008;254,59;240,05;246,21;0;;3.053.106.138
24-10-2008;271,8;250,66;255,19;0;;4.095.105.100
23-10-2008;288,17;268,36;272,49;0;;4.377.924.472
22-10-2008;301,94;279,02;282,7;0;;4.405.112.171
21-10-2008;313,07;301,76;302,54;0;;3.173.396.047
20-10-2008;308,94;297,74;306,77;0;;2.790.604.310
17-10-2008;301,89;287,23;295,95;0;;3.075.385.512
16-10-2008;298,17;283,58;285,7;0;;3.888.049.753
15-10-2008;320,36;298,57;298,57;0;;3.826.244.813
14-10-2008;335,89;311,52;317,59;0;;5.655.805.379
13-10-2008;311,41;282,56;308,63;0;;4.037.925.318
10-10-2008;297,17;274,42;280,67;0;;5.153.660.639
09-10-2008;309,17;294,51;299,06;0;;4.293.922.383
08-10-2008;311,46;275,91;292,82;0;;6.675.854.722
07-10-2008;324,76;304,64;307,71;0;;4.761.830.955
06-10-2008;350,17;312,2;312,59;0;;4.939.066.953
03-10-2008;351,48;331,79;351,47;0;;5.161.791.761
02-10-2008;354,53;337,17;341,6;0;;5.000.611.713
01-10-2008;362,44;350,32;351,55;0;;4.262.082.278
30-09-2008;363,51;341,34;351,15;0;;5.054.895.442
29-09-2008;378,37;357,66;358,78;0;;4.107.351.881
26-09-2008;387,39;373,81;378,87;0;;4.291.159.215
25-09-2008;389,91;379,15;387,89;0;;3.170.301.435
24-09-2008;391,9;382,81;385,41;0;;3.081.635.121
23-09-2008;396,9;385,75;385,99;0;;3.929.686.808
22-09-2008;403,17;394,83;397,4;0;;3.783.852.753
19-09-2008;400,9;375,15;398,8;0;;6.467.681.463
18-09-2008;376,69;364,9;373,36;0;;5.945.819.825
17-09-2008;384,72;368;369,97;0;;4.647.125.774
16-09-2008;379,5;368,16;374,25;0;;5.038.687.495
15-09-2008;390,83;374,6;379,7;0;;3.599.947.862
12-09-2008;392,9;386,46;391,83;0;;3.053.790.111
11-09-2008;391,86;379,47;385,47;0;;4.515.962.196
10-09-2008;398,44;388,15;391,61;0;;4.834.383.690
09-09-2008;405,74;394,94;395,51;0;;4.248.099.652
08-09-2008;410,77;394,83;403,37;0;;3.585.643.344
05-09-2008;403,27;392,32;393,04;0;;4.079.826.649
04-09-2008;417,27;403,01;403,57;0;;4.301.269.200
03-09-2008;426,26;416,79;417,54;0;;3.379.525.979
02-09-2008;427,88;422,72;426,56;0;;2.751.686.715
01-09-2008;424,45;418,67;424,07;0;;1.581.535.078
29-08-2008;429,41;422,36;424,11;0;;3.240.215.774
28-08-2008;425,58;417,83;425,31;0;;3.301.045.477
27-08-2008;420,12;408,28;419,32;0;;3.087.014.168
26-08-2008;412,45;406,48;411,62;0;;2.358.893.788
25-08-2008;414,96;411,64;412,85;0;;1.650.918.912
22-08-2008;414,75;408,51;414,66;0;;2.936.942.841
21-08-2008;411,63;403,52;409,54;0;;3.993.894.532
20-08-2008;411,47;406,81;408,47;0;;2.774.530.687
19-08-2008;416,8;408,37;408,47;0;;2.290.773.259
18-08-2008;418,96;415,56;417,1;0;;2.151.732.289
15-08-2008;419,79;413,27;419,26;0;;3.615.356.704
14-08-2008;416,72;408,32;413,47;0;;4.198.963.695
13-08-2008;415,92;406,91;408,02;0;;2.957.338.916
12-08-2008;418,5;413,84;416,12;0;;3.229.441.691
11-08-2008;419,4;414,9;417,07;0;;2.653.233.251
08-08-2008;414,52;407,09;414,51;0;;2.966.490.296
07-08-2008;419;408,62;411,32;0;;4.378.893.873
06-08-2008;420,2;413,65;417,62;0;;4.282.194.480
05-08-2008;413,05;404,92;413,01;0;;4.999.977.707
04-08-2008;411,3;405,69;405,88;0;;2.253.438.984
01-08-2008;417,4;410,1;411,06;0;;3.221.460.267
31-07-2008;417,87;409,24;417,43;0;;3.399.434.169
30-07-2008;412,66;404,45;412,2;0;;2.848.404.897
29-07-2008;403,97;394,94;402,86;0;;2.495.392.676
28-07-2008;407,3;402,99;403,26;0;;1.727.689.255
25-07-2008;408,7;402,37;406,97;0;;2.481.484.980
24-07-2008;416,77;406,45;409,39;0;;2.868.923.758
23-07-2008;415,13;405,11;415,13;0;;3.301.595.910
22-07-2008;405,53;397,51;405,01;0;;2.552.554.054
21-07-2008;407,58;398,55;406,32;0;;2.717.308.477
18-07-2008;401,33;393,7;398,74;0;;3.238.215.397
17-07-2008;403,18;386,98;399,63;0;;3.945.307.086
16-07-2008;390,3;384,02;385,89;0;;2.771.426.524
15-07-2008;396,83;383,57;386,84;0;;2.620.512.122
14-07-2008;401,97;396,46;397,13;0;;2.157.390.151
11-07-2008;406,99;395,11;395,36;0;;2.884.780.861
10-07-2008;407,62;402,41;406,52;0;;2.437.498.600
09-07-2008;409,86;394,76;408,41;0;;3.163.980.098
08-07-2008;406,04;393,17;393,77;0;;3.609.966.374
07-07-2008;409,67;402,87;406,84;0;;2.312.996.705
04-07-2008;412,13;403,17;404,67;0;;2.394.889.798
03-07-2008;416,13;400,95;408,01;0;;4.220.941.727
02-07-2008;423,77;415,09;416,52;0;;3.607.003.519
01-07-2008;425,37;411,99;415,11;0;;4.151.783.731
30-06-2008;427,51;420,88;424,3;0;;3.648.168.715
27-06-2008;430,89;422,67;425,9;0;;3.832.681.194
26-06-2008;436,41;428,72;430,72;0;;3.473.879.737
25-06-2008;437,45;430,67;437,4;0;;2.447.175.724
24-06-2008;441,59;429,47;430,67;0;;3.207.767.533
23-06-2008;442,99;436,94;438,12;0;;2.624.412.273
20-06-2008;448,61;435,12;439,16;0;;2.664.523.757
19-06-2008;447,9;442,22;444,78;0;;3.403.490.842
18-06-2008;453,66;444,1;445,12;0;;3.563.964.583
17-06-2008;455,04;442,64;453,86;0;;4.658.760.012
16-06-2008;442,78;439,13;441,72;0;;2.280.620.786
13-06-2008;439,34;432,96;438,84;0;;3.107.847.935
12-06-2008;438,03;432,82;436,59;0;;3.583.038.934
11-06-2008;443,32;435,28;436,07;0;;2.878.044.828
10-06-2008;445,78;439,84;440,52;0;;2.995.339.710
09-06-2008;448,55;442,25;446,08;0;;2.815.105.294
06-06-2008;460,72;446,06;447,41;0;;4.255.624.628
04-06-2008;458,15;450,55;454,14;0;;4.302.221.039
03-06-2008;459,24;455,63;458,15;0;;2.610.721.710
02-06-2008;460,29;455,14;456,1;0;;3.033.679.266
30-05-2008;461,18;452,46;460,29;0;;6.238.949.078
29-05-2008;454,67;449,59;452,36;0;;3.109.727.424
28-05-2008;453,65;447,85;451,02;0;;4.170.894.448
27-05-2008;453,86;446,31;448,63;0;;3.454.036.783
26-05-2008;453,83;449,75;450,15;0;;1.570.421.910
23-05-2008;454,23;450,77;452,31;0;;4.931.890.396
22-05-2008;458,66;451,56;452,99;0;;5.052.641.503
21-05-2008;461,39;455,71;458,96;0;;3.816.414.127
20-05-2008;468,25;459,17;459,96;0;;3.906.722.779
19-05-2008;469,91;463,55;468,66;0;;3.595.739.990
16-05-2008;466,29;457,32;463,65;0;;5.314.277.377
15-05-2008;457,9;442,67;457,66;0;;4.878.240.870
14-05-2008;445,34;439,21;444,41;0;;4.612.332.727
13-05-2008;441,31;434,21;440,44;0;;4.033.920.026
09-05-2008;437,71;432,5;435,13;0;;4.336.421.881
08-05-2008;438,51;428,26;437,3;0;;7.333.339.929
07-05-2008;433,22;428,53;431,49;0;;3.674.534.099
06-05-2008;434,67;429,67;431,16;0;;3.005.650.362
05-05-2008;434,4;430,72;433,94;0;;2.163.414.858
02-05-2008;434,16;427,93;431,03;0;;3.093.084.674
30-04-2008;427,19;420,43;427;0;;3.185.419.416
29-04-2008;425,34;420,62;420,64;0;;3.465.384.462
28-04-2008;432,16;425,54;425,65;0;;2.429.706.678
25-04-2008;430,04;423,13;429,84;0;;2.855.478.604
24-04-2008;424,65;419,14;422,62;0;;3.514.148.414
23-04-2008;421,14;414,49;420,3;0;;3.217.811.033
22-04-2008;421,29;416,88;418;0;;2.694.768.941
21-04-2008;431,58;419,55;420,14;0;;3.407.128.326
17-04-2008;431,26;422,77;425,62;0;;3.021.654.672
16-04-2008;428,64;421,75;428,58;0;;2.922.698.563
15-04-2008;423,67;418,32;422,18;0;;2.515.727.676
14-04-2008;420,71;414,99;418,11;0;;2.083.488.475
11-04-2008;434,08;419,16;421,43;0;;3.143.537.977
10-04-2008;431,07;424,02;429,24;0;;2.659.663.164
09-04-2008;437,04;430,38;431,27;0;;2.492.156.884
08-04-2008;438,12;433,06;436,86;0;;2.816.513.064
07-04-2008;438,99;431,02;438,43;0;;2.684.220.725
04-04-2008;430,73;426,64;430,66;0;;2.926.830.564
03-04-2008;437,64;428,59;429;0;;3.385.739.753
02-04-2008;439,25;433,23;435,72;0;;4.171.558.571
01-04-2008;435,01;426,67;435,01;0;;4.083.374.562
31-03-2008;428,1;419,93;428,1;0;;2.893.422.262
28-03-2008;427,77;423,32;427,34;0;;2.982.942.007
27-03-2008;424,76;417,78;424,68;0;;3.282.284.088
26-03-2008;419,2;415,48;418,96;0;;3.232.644.737
25-03-2008;417,6;406,06;417,26;0;;3.840.109.635
19-03-2008;415,65;404,68;405,02;0;;4.100.326.042
18-03-2008;412,18;400,98;412,11;0;;3.178.902.233
14-03-2008;420,11;410,19;411,78;0;;2.992.138.846
13-03-2008;415,87;405,35;413,62;0;;3.562.914.584
12-03-2008;419,64;413,45;416,59;0;;3.190.324.626
11-03-2008;417,35;407,11;412,93;0;;3.902.040.813
10-03-2008;421,38;410,39;411,65;0;;2.915.032.348
07-03-2008;427,17;416,76;421,58;0;;4.200.426.931
06-03-2008;432,3;427,35;427,79;0;;3.606.629.864
05-03-2008;430,16;422,79;430,11;0;;3.822.979.737
04-03-2008;432,06;423;424,49;0;;3.263.393.921
03-03-2008;430,31;421,65;427,43;0;;3.137.686.260
29-02-2008;437,09;427,55;431,24;0;;4.581.859.005
28-02-2008;440,42;434,5;437,61;0;;3.141.924.960
27-02-2008;444,71;435,02;440,56;0;;5.360.194.935
26-02-2008;442,85;437,12;441,27;0;;3.847.884.547
25-02-2008;440,46;432,24;440,45;0;;2.915.448.568
22-02-2008;435,85;430,71;431,82;0;;2.986.522.214
21-02-2008;437,07;429,46;433,49;0;;2.815.051.493
20-02-2008;435,83;427,13;428,84;0;;3.145.744.463
19-02-2008;436,74;429,75;436,66;0;;3.266.262.011
18-02-2008;431,38;424,39;431,19;0;;1.995.466.626
15-02-2008;433,24;423,26;423,97;0;;2.735.829.457
14-02-2008;436,39;430,4;432,45;0;;3.736.943.841
13-02-2008;430,89;421,91;429,37;0;;3.636.304.048
12-02-2008;427,02;410,93;427,02;0;;4.234.270.360
11-02-2008;413,66;405,03;410,31;0;;2.703.448.942
08-02-2008;413,5;403,92;407,92;0;;2.796.370.968
07-02-2008;414,78;404,15;409,53;0;;3.380.866.074
06-02-2008;415,54;407,35;414,38;0;;3.723.416.123
05-02-2008;426,71;414,06;415,36;0;;4.466.243.741
04-02-2008;429,95;417,66;426,18;0;;4.648.136.936
01-02-2008;420,23;408,66;416,83;0;;4.730.763.206
31-01-2008;419,64;403,17;407,83;0;;5.235.807.121
30-01-2008;414,7;408,75;412,42;0;;4.240.719.753
29-01-2008;411,61;400,23;408,95;0;;4.686.164.607
28-01-2008;404,06;394,13;399,5;0;;3.530.592.445
25-01-2008;409,92;401,05;405;0;;5.202.928.598
24-01-2008;406,88;392,47;399,91;0;;4.733.373.152
23-01-2008;407,76;382,72;391,12;0;;5.582.220.316
22-01-2008;396,97;362,91;396,73;0;;6.255.920.235
21-01-2008;402,47;382,13;382,8;0;;4.764.423.860
18-01-2008;408,27;398,44;403,5;0;;5.627.076.439
17-01-2008;411,71;403,79;404,81;0;;5.037.642.547
16-01-2008;413,21;397,43;404,26;0;;5.880.029.663
15-01-2008;431,25;413,75;414,34;0;;4.257.269.643
14-01-2008;434,05;421,1;431,35;0;;3.494.700.785
11-01-2008;428,45;419,07;423,71;0;;4.448.026.514
10-01-2008;442,48;425,45;428,21;0;;4.671.364.972
09-01-2008;443,75;433,13;436,75;0;;3.994.174.065
08-01-2008;444,97;438,89;444,27;0;;4.061.942.561
07-01-2008;445,71;437,01;438,48;0;;3.866.042.229
04-01-2008;456,44;443,12;443,17;0;;3.330.819.675
03-01-2008;462,37;451,51;454,48;0;;3.405.369.794
02-01-2008;467,81;460,23;460,53;0;;2.228.504.602
28-12-2007;464,23;457,44;464,14;0;;2.094.363.992
27-12-2007;467,65;459,68;460,53;0;;1.846.723.175
21-12-2007;467,93;460,6;464,48;0;;3.256.404.715
20-12-2007;461,84;455,29;459,88;0;;3.133.571.029
19-12-2007;459,47;452,25;456,4;0;;3.059.491.103
18-12-2007;461,86;455,79;456,77;0;;2.972.960.277
17-12-2007;469,5;457,82;459,7;0;;3.037.001.651
14-12-2007;474,67;466,8;469,8;0;;2.368.848.347
13-12-2007;480,97;471,66;472,21;0;;3.379.380.440
12-12-2007;482,87;473,45;481,79;0;;3.223.067.940
11-12-2007;481,43;476,28;479,29;0;;3.054.908.180
10-12-2007;478,88;471,87;477,85;0;;3.001.335.534
07-12-2007;479,6;474,65;477,17;0;;3.263.729.069
06-12-2007;479,74;469,24;474,03;0;;3.324.179.937
05-12-2007;475,84;468,77;474,53;0;;3.686.543.719
04-12-2007;478,22;469,17;471,09;0;;3.870.280.227
03-12-2007;479,98;471,74;476,68;0;;2.924.304.003
30-11-2007;475,63;469,65;471,76;0;;4.698.309.739
29-11-2007;470,54;462,64;469,55;0;;3.745.393.538
28-11-2007;466,97;449,76;466,97;0;;3.823.812.262
27-11-2007;460,51;450,32;455,55;0;;3.841.940.457
26-11-2007;469,11;460,2;461,43;0;;3.610.213.477
23-11-2007;461,67;448,83;461,59;0;;3.132.496.984
22-11-2007;450,52;440,03;449;0;;3.697.467.890
21-11-2007;459,79;444,78;445,28;0;;4.481.743.738
20-11-2007;463,46;452,08;460,41;0;;6.007.013.746
19-11-2007;476,3;457,46;458,96;0;;3.751.556.909
16-11-2007;481,61;472,69;473,89;0;;3.805.625.865
15-11-2007;490,37;479,27;481,92;0;;3.223.221.241
14-11-2007;495,42;487,66;489,35;0;;3.996.144.651
13-11-2007;491,62;481,71;486,84;0;;4.954.184.059
12-11-2007;495,98;490,79;491,72;0;;2.884.732.781
09-11-2007;503,56;491,08;494,97;0;;4.114.819.297
08-11-2007;501,09;491,94;497,75;0;;4.591.588.698
07-11-2007;504,55;496,76;501,6;0;;5.526.717.169
06-11-2007;502,27;495,18;500,22;0;;5.821.947.236
05-11-2007;495,87;492,41;494,87;0;;2.485.512.429
02-11-2007;501,5;493,75;494,85;0;;3.526.992.432
01-11-2007;510,1;499,66;500,56;0;;4.277.899.336
31-10-2007;508,12;497,55;507,92;0;;5.517.741.296
30-10-2007;502,54;498,79;501,2;0;;4.431.778.980
29-10-2007;502,64;498,03;499,66;0;;3.712.899.994
26-10-2007;498,23;493,63;497,62;0;;4.396.071.189
25-10-2007;497,43;492,68;494,58;0;;4.258.781.434
24-10-2007;499,48;492,29;492,58;0;;3.197.132.941
23-10-2007;499,51;488,75;499,04;0;;3.430.112.486
22-10-2007;493,98;485,04;488,13;0;;3.286.753.347
19-10-2007;498,69;493,74;495,21;0;;3.129.287.432
18-10-2007;509,18;496,87;498,69;0;;4.107.317.183
17-10-2007;509,54;504,79;506,88;0;;3.902.743.512
16-10-2007;510,3;500,45;505,94;0;;3.573.625.689
15-10-2007;513,07;508,68;510,81;0;;3.304.200.298
12-10-2007;516,95;509,61;512,05;0;;3.934.824.594
11-10-2007;519,29;515,54;517,67;0;;5.016.675.905
10-10-2007;516,25;512,58;515,13;0;;4.494.090.718
09-10-2007;513,26;506,37;513,01;0;;3.932.161.686
08-10-2007;511,1;506,25;507,94;0;;3.662.820.100
05-10-2007;510;505,49;509,02;0;;3.881.101.127
04-10-2007;508,66;506,29;507,41;0;;3.392.458.048
03-10-2007;511,51;507,86;508,23;0;;2.972.191.645
02-10-2007;513,27;508,77;509,83;0;;4.538.918.192
01-10-2007;508,32;497,86;508,32;0;;3.856.986.774
28-09-2007;502,79;498,86;499,93;0;;3.682.810.877
27-09-2007;504,88;498,43;502;0;;4.420.077.295
26-09-2007;498,51;491,47;498,02;0;;3.412.085.494
25-09-2007;493,25;487,34;490,96;0;;3.692.771.289
24-09-2007;494,76;491,04;492,94;0;;3.162.965.904
21-09-2007;494,58;488,63;491,35;0;;4.196.615.626
20-09-2007;494,27;489,19;491,44;0;;3.606.676.271
19-09-2007;497,57;485,38;494,68;0;;6.152.126.454
18-09-2007;484,42;476,48;483,84;0;;4.532.537.906
17-09-2007;486,88;479,17;479,25;0;;3.058.652.914
14-09-2007;488,44;482,31;487,08;0;;3.484.477.298
13-09-2007;489,06;483;488,54;0;;3.246.956.022
12-09-2007;488,53;483,49;486,2;0;;3.373.860.851
11-09-2007;487,41;475,19;486,7;0;;3.567.257.387
10-09-2007;482,41;472,36;474,58;0;;4.443.367.920
07-09-2007;496,23;482,79;483,13;0;;4.428.799.571
06-09-2007;499,75;491,5;494,47;0;;4.160.508.311
05-09-2007;502,32;493,19;494,93;0;;3.265.386.960
04-09-2007;501,83;494,61;501,21;0;;3.038.790.750
03-09-2007;498,36;495,56;498,01;0;;2.519.706.860
31-08-2007;496,4;490,44;496,3;0;;4.354.636.735
30-08-2007;493,21;485,06;489,72;0;;3.612.318.054
29-08-2007;488,86;475,59;485,84;0;;4.651.776.812
28-08-2007;496,85;484,48;484,48;0;;3.934.609.115
27-08-2007;498,52;492,12;496,72;0;;2.674.225.826
24-08-2007;493,48;486,77;491,3;0;;3.487.971.129
23-08-2007;494,5;487,15;491,07;0;;4.814.456.869
22-08-2007;490,6;472,98;490,49;0;;5.035.082.412
21-08-2007;480,19;471,72;472,46;0;;5.731.041.602
20-08-2007;476,3;463,03;475,49;0;;4.645.230.148
17-08-2007;470,08;381,66;461,7;0;;7.811.398.554
16-08-2007;471,27;450,93;452,79;0;;7.045.214.488
15-08-2007;483,24;471,01;473,12;0;;4.680.576.181
14-08-2007;487,07;482,22;484,16;0;;3.939.994.188
13-08-2007;485,83;479,12;485,21;0;;4.262.197.945
10-08-2007;489,28;475,01;478,5;0;;9.098.230.319
09-08-2007;503,43;487,1;490,1;0;;7.530.653.433
08-08-2007;504,17;496,05;503,35;0;;5.759.018.613
07-08-2007;497,72;492,69;495,38;0;;3.140.808.897
06-08-2007;495,14;488,86;491,97;0;;3.048.511.030
03-08-2007;504,53;495,35;495,86;0;;3.664.122.813
02-08-2007;500,25;494,71;500,11;0;;3.273.806.946
01-08-2007;498,53;489,8;493,68;0;;4.024.434.275
31-07-2007;501,2;493,83;499,66;0;;3.686.541.333
30-07-2007;495,34;489,21;493,22;0;;3.506.551.281
27-07-2007;499,46;490,5;491,94;0;;4.659.266.286
26-07-2007;511,35;497,95;498,91;0;;4.481.216.845
25-07-2007;511,85;506,04;508,99;0;;3.543.690.560
24-07-2007;515,75;507,83;510,84;0;;2.965.753.670
23-07-2007;514,15;509,79;513,29;0;;2.517.206.535
20-07-2007;515,64;512;512,07;0;;3.160.840.207
19-07-2007;514,88;510,72;512,8;0;;4.373.557.790
18-07-2007;512,45;505,97;511;0;;3.838.395.557
17-07-2007;510,04;505,18;509,48;0;;2.630.307.779
16-07-2007;508,1;504,83;507,73;0;;2.630.141.728
13-07-2007;508,54;503,12;505,66;0;;3.356.331.360
12-07-2007;503,23;499,49;503,2;0;;3.422.805.157
11-07-2007;500,73;488,87;500,67;0;;3.496.407.665
10-07-2007;504,68;494,65;495,76;0;;4.390.217.636
09-07-2007;503,03;497,91;501,19;0;;3.544.602.062
06-07-2007;498,91;496,53;497,71;0;;3.251.623.071
05-07-2007;499,86;493,54;498,15;0;;4.161.348.617
04-07-2007;496,92;492,17;495,83;0;;4.487.860.202
03-07-2007;492,49;486,02;492,47;0;;4.030.128.240
02-07-2007;485,75;481,77;485,3;0;;3.681.919.811
29-06-2007;485,36;477,26;483,69;0;;4.067.783.353
28-06-2007;481,01;475,66;478,62;0;;3.147.670.003
27-06-2007;479,1;473,2;474,94;0;;4.028.324.309
26-06-2007;482,28;477,46;479,41;0;;3.927.279.452
25-06-2007;482,41;474,63;481,2;0;;4.048.218.785
22-06-2007;485,77;479,69;480,88;0;;4.465.742.361
21-06-2007;488,92;481,46;485,55;0;;5.625.952.784
20-06-2007;489,66;485,35;487,2;0;;4.609.925.823
19-06-2007;487,21;483,97;485,88;0;;4.397.996.556
18-06-2007;486,85;483,82;483,84;0;;1.313.078.195
15-06-2007;488,99;483,06;488,05;0;;4.697.719.340
14-06-2007;485,54;479,84;485,35;0;;4.382.615.776
13-06-2007;478,55;473,34;478,55;0;;4.039.753.723
12-06-2007;484,05;476,59;478,24;0;;3.618.481.445
11-06-2007;484,26;476,29;482,65;0;;4.115.637.985
08-06-2007;477,91;467,25;476,06;0;;6.458.332.362
07-06-2007;490,05;475,36;478,61;0;;6.051.670.199
06-06-2007;499,05;487,89;488,3;0;;5.092.413.303
04-06-2007;499,73;496,56;499,05;0;;2.940.010.614
01-06-2007;502,4;497,98;498,5;0;;3.804.605.290
31-05-2007;501,7;496,34;500,57;0;;4.422.881.211
30-05-2007;499,4;492,56;495,52;0;;4.639.757.056
29-05-2007;500,86;498,17;499,75;0;;2.856.096.529
25-05-2007;499,17;494,94;497,59;0;;3.278.486.395
24-05-2007;501,39;497,05;499;0;;3.980.912.433
23-05-2007;502,26;496,17;501,74;0;;5.550.660.674
22-05-2007;495,85;493,08;494,41;0;;3.882.360.784
21-05-2007;493,46;489,96;492,97;0;;3.340.555.885
18-05-2007;491,3;485,42;490,34;0;;3.755.014.077
16-05-2007;488,69;485,42;486,3;0;;4.539.882.448
15-05-2007;489,86;482,84;488,77;0;;7.195.142.500
14-05-2007;492,72;486,54;488,89;0;;3.816.636.466
11-05-2007;490;483,15;490;0;;4.401.699.220
10-05-2007;493,68;487,65;489,86;0;;8.697.508.938
09-05-2007;494,89;488,03;490,39;0;;5.980.032.288
08-05-2007;494,1;489,45;490,5;0;;5.003.729.047
07-05-2007;492,02;489,27;491,59;0;;4.261.661.977
03-05-2007;491,97;487,05;489,04;0;;5.127.539.107
02-05-2007;489,97;481,94;489,97;0;;5.459.938.145
01-05-2007;485,44;480,57;481,92;0;;2.995.621.869
30-04-2007;488,72;484,65;485,46;0;;3.672.936.792
27-04-2007;487,96;484,48;484,91;0;;3.311.194.995
26-04-2007;489,29;485,69;487,83;0;;4.733.743.502
25-04-2007;487,74;482,19;485,88;0;;4.436.168.917
24-04-2007;488,72;481,18;481,95;0;;3.623.898.815
23-04-2007;491,49;488,39;488,84;0;;3.119.312.208
20-04-2007;489,69;485,65;488,29;0;;5.288.783.319
19-04-2007;485,18;477,76;485,18;0;;4.017.074.750
18-04-2007;483,77;480,22;483,14;0;;4.339.409.824
17-04-2007;480,84;476,89;480,81;0;;3.811.322.901
16-04-2007;479,71;473,1;479,71;0;;3.757.409.941
13-04-2007;473,68;470,25;472,98;0;;3.537.768.715
12-04-2007;472,82;466,92;470,48;0;;4.604.206.257
11-04-2007;479,52;472,95;472,99;0;;4.950.287.206
10-04-2007;477,78;471,74;477,77;0;;4.895.393.348
04-04-2007;471,57;469,38;471,39;0;;3.113.410.073
03-04-2007;469,58;465,69;469,4;0;;2.916.897.198
02-04-2007;466,75;463,9;465,69;0;;3.426.815.096
30-03-2007;466,76;462,76;466,59;0;;4.156.212.343
29-03-2007;464,92;456,18;464,86;0;;5.570.091.408
28-03-2007;464,63;457,22;457,87;0;;6.579.399.491
27-03-2007;468,11;463,43;464,86;0;;4.371.819.246
26-03-2007;468,96;463,99;465,17;0;;6.011.931.040
23-03-2007;469,34;466,17;466,77;0;;5.274.180.977
22-03-2007;469,49;461,61;467,19;0;;4.594.434.853
21-03-2007;460,81;455,94;460,56;0;;3.694.639.753
20-03-2007;457,11;452,61;456,52;0;;4.289.738.213
19-03-2007;455,21;448,6;455,21;0;;3.534.789.326
16-03-2007;450,49;446,2;447,78;0;;3.302.964.811
15-03-2007;451,79;439,38;447,8;0;;3.547.928.019
14-03-2007;454,73;444,08;445,77;0;;4.630.908.579
13-03-2007;460,58;454,59;456,14;0;;3.555.161.013
12-03-2007;462,21;456,68;458,84;0;;3.688.901.129
09-03-2007;458,93;451,6;456,44;0;;4.308.881.132
08-03-2007;456,07;449,66;455,44;0;;3.734.592.570
07-03-2007;451,6;448,28;448,95;0;;4.735.307.137
06-03-2007;451,96;446,32;449,09;0;;4.394.534.631
05-03-2007;453,6;439,98;445,73;0;;5.796.051.996
02-03-2007;455,92;448,48;455,59;0;;4.627.817.108
01-03-2007;461,73;444,62;450,27;0;;6.429.865.155
28-02-2007;460,17;445,26;455,44;0;;7.603.055.583
27-02-2007;472,91;454,85;461,23;0;;7.829.547.002
26-02-2007;478,13;469,84;473,85;0;;5.171.083.541
23-02-2007;480,91;477,67;478,48;0;;3.758.344.797
22-02-2007;480,38;475,6;478,22;0;;4.664.099.674
21-02-2007;483,77;476,11;476,79;0;;4.482.207.224
20-02-2007;487,38;479,31;481,09;0;;4.042.250.812
19-02-2007;488,3;486,26;487,04;0;;3.269.857.761
16-02-2007;487,3;484,01;486,5;0;;3.914.065.615
15-02-2007;486,02;483,11;485,54;0;;3.721.369.633
14-02-2007;483,88;479,55;483,87;0;;3.261.371.803
13-02-2007;481,82;479,22;479,58;0;;2.993.545.935
12-02-2007;483,11;478,18;480,38;0;;3.640.231.211
09-02-2007;484,35;477,97;483,69;0;;6.047.496.975
08-02-2007;480,29;474,41;476,09;0;;5.859.346.125
07-02-2007;480,76;475,79;480,76;0;;5.549.723.133
06-02-2007;476,54;473,36;475,79;0;;4.810.577.659
05-02-2007;474,16;471,98;473,24;0;;3.134.842.149
02-02-2007;472,53;466,11;472,48;0;;3.861.632.696
01-02-2007;468,17;462,96;465,75;0;;4.893.300.272
31-01-2007;462,86;456,11;462,84;0;;5.199.155.079
30-01-2007;457,79;455,39;457,79;0;;3.875.741.321
29-01-2007;459,99;455,7;456,1;0;;4.133.038.267
26-01-2007;457,86;453,8;456,64;0;;4.231.963.568
25-01-2007;463,32;456,82;457,7;0;;4.113.423.628
24-01-2007;462,34;457,53;461,24;0;;5.284.404.813
23-01-2007;459,49;455,21;456,82;0;;4.477.204.389
22-01-2007;461,18;456,11;457,51;0;;4.446.381.547
19-01-2007;455,73;453,25;455,52;0;;3.569.883.969
18-01-2007;456,15;454,12;455,08;0;;3.938.834.290
17-01-2007;455,94;452,62;454,27;0;;4.006.553.995
16-01-2007;454,41;450,88;453,88;0;;3.968.345.712
15-01-2007;453,46;448,57;453,36;0;;3.918.650.037
12-01-2007;448,95;446,95;448,46;0;;4.301.618.483
11-01-2007;448,3;445,11;447,6;0;;3.563.947.195
10-01-2007;447,04;443,2;445,69;0;;3.206.308.105
09-01-2007;448,1;442,75;447,28;0;;4.029.997.633
08-01-2007;444,05;441,43;442,52;0;;2.790.219.781
05-01-2007;443,77;439,58;442,57;0;;3.409.474.985
04-01-2007;447,57;440,73;441,78;0;;3.162.071.653
03-01-2007;448,7;445,98;447,69;0;;2.957.688.944
02-01-2007;447,89;441,83;447,51;0;;2.748.005.648
29-12-2006;442,67;440,23;441,48;0;;1.688.544.710
28-12-2006;441,61;439,29;440,8;0;;1.802.469.780
27-12-2006;440,1;435,8;439,28;0;;1.396.110.065
22-12-2006;436,32;434,28;435,8;0;;1.959.586.220
21-12-2006;435,55;433,47;434,77;0;;2.552.919.248
20-12-2006;439,04;434,54;434,69;0;;3.098.126.846
